source_file,source_sheet,source_cell,source_row_offset,source_col_offset,destination_file,destination_sheet,destination_cell,destination_row_offset,destination_col_offset
src.xlsx,Sheet1,J933,2,1,dst.xlsx,Sheet1,B989,3,3
src.xlsx,Sheet1,B634,2,-3,dst.xlsx,Sheet1,F649,2,-1
src.xlsx,Sheet1,G79,2,3,dst.xlsx,Sheet1,F800,2,3
src.xlsx,Sheet1,C412,-3,0,dst.xlsx,Sheet1,H415,2,-2
src.xlsx,Sheet1,H847,1,-3,dst.xlsx,Sheet1,C518,0,0
src.xlsx,Sheet1,F959,-1,-2,dst.xlsx,Sheet1,F737,3,0
src.xlsx,Sheet1,D392,-1,3,dst.xlsx,Sheet1,A326,-3,-3
src.xlsx,Sheet1,B895,1,1,dst.xlsx,Sheet1,A823,-1,-2
src.xlsx,Sheet1,J635,2,-1,dst.xlsx,Sheet1,C639,3,-3
src.xlsx,Sheet1,J217,2,-2,dst.xlsx,Sheet1,A351,-1,1
src.xlsx,Sheet1,H684,3,-3,dst.xlsx,Sheet1,I569,-3,1
src.xlsx,Sheet1,I903,0,1,dst.xlsx,Sheet1,J165,0,-2
src.xlsx,Sheet1,F268,-3,-3,dst.xlsx,Sheet1,B814,0,-1
src.xlsx,Sheet1,J527,3,1,dst.xlsx,Sheet1,B256,-3,-1
src.xlsx,Sheet1,A988,3,-1,dst.xlsx,Sheet1,F53,2,2
src.xlsx,Sheet1,B780,2,-1,dst.xlsx,Sheet1,I846,0,-3
src.xlsx,Sheet1,B859,3,-1,dst.xlsx,Sheet1,H751,-2,0
src.xlsx,Sheet1,G350,0,-2,dst.xlsx,Sheet1,G278,1,3
src.xlsx,Sheet1,B932,1,-2,dst.xlsx,Sheet1,J220,0,-1
src.xlsx,Sheet1,F320,-1,2,dst.xlsx,Sheet1,B36,0,-1
src.xlsx,Sheet1,I733,3,-2,dst.xlsx,Sheet1,F462,3,1
src.xlsx,Sheet1,H427,-2,-1,dst.xlsx,Sheet1,H86,1,2
src.xlsx,Sheet1,F38,-1,0,dst.xlsx,Sheet1,J88,0,-3
src.xlsx,Sheet1,G66,3,-2,dst.xlsx,Sheet1,F858,-1,-1
src.xlsx,Sheet1,C547,1,3,dst.xlsx,Sheet1,D746,-3,-3
src.xlsx,Sheet1,I214,-1,1,dst.xlsx,Sheet1,D839,-3,-1
src.xlsx,Sheet1,A569,-1,1,dst.xlsx,Sheet1,G339,-2,3
src.xlsx,Sheet1,E85,3,2,dst.xlsx,Sheet1,G58,0,-3
src.xlsx,Sheet1,H301,-3,0,dst.xlsx,Sheet1,I423,2,1
src.xlsx,Sheet1,B868,1,-1,dst.xlsx,Sheet1,I772,2,2
src.xlsx,Sheet1,I67,1,-3,dst.xlsx,Sheet1,A591,0,-1
src.xlsx,Sheet1,C84,-2,-1,dst.xlsx,Sheet1,H706,1,-1
src.xlsx,Sheet1,I185,3,3,dst.xlsx,Sheet1,H755,-2,3
src.xlsx,Sheet1,A416,1,0,dst.xlsx,Sheet1,A181,-2,3
src.xlsx,Sheet1,J159,-1,-3,dst.xlsx,Sheet1,B953,2,-3
src.xlsx,Sheet1,B347,0,0,dst.xlsx,Sheet1,J419,1,3
src.xlsx,Sheet1,I207,-1,2,dst.xlsx,Sheet1,D481,-1,-3
src.xlsx,Sheet1,G482,-2,1,dst.xlsx,Sheet1,H618,0,0
src.xlsx,Sheet1,D108,-2,3,dst.xlsx,Sheet1,E514,0,-3
src.xlsx,Sheet1,I62,-3,0,dst.xlsx,Sheet1,A643,-2,-1
src.xlsx,Sheet1,I80,-2,0,dst.xlsx,Sheet1,B956,-3,-1
src.xlsx,Sheet1,A148,3,2,dst.xlsx,Sheet1,F431,-1,-3
src.xlsx,Sheet1,E901,1,-2,dst.xlsx,Sheet1,G375,-2,-2
src.xlsx,Sheet1,B604,1,3,dst.xlsx,Sheet1,C67,-2,-2
src.xlsx,Sheet1,D398,1,0,dst.xlsx,Sheet1,J381,-2,-2
src.xlsx,Sheet1,E90,-3,-1,dst.xlsx,Sheet1,A339,0,0
src.xlsx,Sheet1,F916,-3,0,dst.xlsx,Sheet1,H727,1,3
src.xlsx,Sheet1,I851,2,-3,dst.xlsx,Sheet1,H681,-3,0
src.xlsx,Sheet1,A878,-1,3,dst.xlsx,Sheet1,E87,2,3
src.xlsx,Sheet1,C531,-2,2,dst.xlsx,Sheet1,A7,-2,3
src.xlsx,Sheet1,C861,1,1,dst.xlsx,Sheet1,H779,1,2
src.xlsx,Sheet1,F184,2,-3,dst.xlsx,Sheet1,C569,0,-2
src.xlsx,Sheet1,H879,-3,-3,dst.xlsx,Sheet1,F55,2,2
src.xlsx,Sheet1,D307,1,-1,dst.xlsx,Sheet1,C19,-1,3
src.xlsx,Sheet1,F288,-2,-2,dst.xlsx,Sheet1,E3,0,2
src.xlsx,Sheet1,I447,2,1,dst.xlsx,Sheet1,J259,-2,-1
src.xlsx,Sheet1,H293,-3,2,dst.xlsx,Sheet1,E867,-2,-1
src.xlsx,Sheet1,B344,3,-1,dst.xlsx,Sheet1,C133,-1,-1
src.xlsx,Sheet1,F36,-2,0,dst.xlsx,Sheet1,A766,-1,0
src.xlsx,Sheet1,J393,-3,2,dst.xlsx,Sheet1,E758,-3,2
src.xlsx,Sheet1,E982,2,3,dst.xlsx,Sheet1,I840,1,0
src.xlsx,Sheet1,J158,0,2,dst.xlsx,Sheet1,G582,-3,2
src.xlsx,Sheet1,B802,-1,2,dst.xlsx,Sheet1,J217,-1,-1
src.xlsx,Sheet1,F371,-2,2,dst.xlsx,Sheet1,A109,1,0
src.xlsx,Sheet1,C248,2,1,dst.xlsx,Sheet1,A54,1,-3
src.xlsx,Sheet1,I347,3,-3,dst.xlsx,Sheet1,G310,0,3
src.xlsx,Sheet1,I847,3,-2,dst.xlsx,Sheet1,I31,-1,-1
src.xlsx,Sheet1,C163,-1,-3,dst.xlsx,Sheet1,B597,0,3
src.xlsx,Sheet1,F630,-2,-2,dst.xlsx,Sheet1,D576,2,0
src.xlsx,Sheet1,E906,-1,-1,dst.xlsx,Sheet1,E668,0,-2
src.xlsx,Sheet1,I246,-1,2,dst.xlsx,Sheet1,H850,0,0
src.xlsx,Sheet1,D334,3,3,dst.xlsx,Sheet1,I278,-2,-1
src.xlsx,Sheet1,H795,2,1,dst.xlsx,Sheet1,E20,-3,-3
src.xlsx,Sheet1,E869,-2,-1,dst.xlsx,Sheet1,B354,0,2
src.xlsx,Sheet1,A420,-3,0,dst.xlsx,Sheet1,E520,-2,1
src.xlsx,Sheet1,A860,-1,-3,dst.xlsx,Sheet1,J933,3,1
src.xlsx,Sheet1,B291,3,-3,dst.xlsx,Sheet1,C639,1,-2
src.xlsx,Sheet1,H611,-3,-1,dst.xlsx,Sheet1,H658,2,-1
src.xlsx,Sheet1,I831,3,-2,dst.xlsx,Sheet1,F85,3,2
src.xlsx,Sheet1,I572,2,1,dst.xlsx,Sheet1,H390,3,0
src.xlsx,Sheet1,C881,0,-1,dst.xlsx,Sheet1,D513,3,-3
src.xlsx,Sheet1,I151,-2,-3,dst.xlsx,Sheet1,F170,-2,-2
src.xlsx,Sheet1,F195,2,-2,dst.xlsx,Sheet1,F850,0,0
src.xlsx,Sheet1,D285,-1,1,dst.xlsx,Sheet1,E374,2,2
src.xlsx,Sheet1,D388,0,1,dst.xlsx,Sheet1,D775,1,2
src.xlsx,Sheet1,C525,-3,1,dst.xlsx,Sheet1,A405,2,0
src.xlsx,Sheet1,F998,2,3,dst.xlsx,Sheet1,A999,2,-2
src.xlsx,Sheet1,F391,-2,-2,dst.xlsx,Sheet1,C301,3,1
src.xlsx,Sheet1,J938,-1,1,dst.xlsx,Sheet1,B242,3,0
src.xlsx,Sheet1,J394,-3,3,dst.xlsx,Sheet1,D983,0,3
src.xlsx,Sheet1,D148,1,0,dst.xlsx,Sheet1,C787,3,-1
src.xlsx,Sheet1,D747,1,-2,dst.xlsx,Sheet1,H22,3,3
src.xlsx,Sheet1,H532,3,-2,dst.xlsx,Sheet1,H318,-3,-1
src.xlsx,Sheet1,I853,0,-3,dst.xlsx,Sheet1,C86,-3,-3
src.xlsx,Sheet1,E422,2,-1,dst.xlsx,Sheet1,E770,-1,3
src.xlsx,Sheet1,D303,-3,-3,dst.xlsx,Sheet1,A719,3,-3
src.xlsx,Sheet1,J563,2,-2,dst.xlsx,Sheet1,A395,0,0
src.xlsx,Sheet1,C204,0,1,dst.xlsx,Sheet1,I910,-3,2
src.xlsx,Sheet1,D562,0,3,dst.xlsx,Sheet1,C955,-2,0
src.xlsx,Sheet1,B578,3,2,dst.xlsx,Sheet1,B557,3,2
src.xlsx,Sheet1,D942,0,3,dst.xlsx,Sheet1,A245,1,2
src.xlsx,Sheet1,C6,1,-3,dst.xlsx,Sheet1,D565,-3,-1
src.xlsx,Sheet1,D997,-3,-2,dst.xlsx,Sheet1,F548,3,-2
src.xlsx,Sheet1,F861,3,-1,dst.xlsx,Sheet1,H676,3,0
src.xlsx,Sheet1,D725,3,0,dst.xlsx,Sheet1,J760,-1,-2
src.xlsx,Sheet1,E669,2,2,dst.xlsx,Sheet1,H576,1,3
src.xlsx,Sheet1,B843,-1,3,dst.xlsx,Sheet1,H439,0,1
src.xlsx,Sheet1,I604,-1,-1,dst.xlsx,Sheet1,F765,-2,0
src.xlsx,Sheet1,E729,3,2,dst.xlsx,Sheet1,H390,2,-2
src.xlsx,Sheet1,D762,-3,2,dst.xlsx,Sheet1,C27,0,1
src.xlsx,Sheet1,E72,-2,-3,dst.xlsx,Sheet1,B492,-1,2
src.xlsx,Sheet1,A419,-1,-1,dst.xlsx,Sheet1,J932,-3,1
src.xlsx,Sheet1,H923,-3,-2,dst.xlsx,Sheet1,J286,3,1
src.xlsx,Sheet1,C15,-3,1,dst.xlsx,Sheet1,E601,3,3
src.xlsx,Sheet1,D890,1,-1,dst.xlsx,Sheet1,C241,-3,1
src.xlsx,Sheet1,E677,-3,0,dst.xlsx,Sheet1,H533,2,1
src.xlsx,Sheet1,A301,0,-2,dst.xlsx,Sheet1,I796,0,3
src.xlsx,Sheet1,B434,1,-3,dst.xlsx,Sheet1,I899,-3,2
src.xlsx,Sheet1,B279,-1,2,dst.xlsx,Sheet1,I906,3,1
src.xlsx,Sheet1,D625,3,1,dst.xlsx,Sheet1,E141,-1,0
src.xlsx,Sheet1,A430,2,-2,dst.xlsx,Sheet1,E213,0,-1
src.xlsx,Sheet1,I292,3,2,dst.xlsx,Sheet1,C153,3,-1
src.xlsx,Sheet1,B233,3,0,dst.xlsx,Sheet1,H412,0,-1
src.xlsx,Sheet1,C821,-3,3,dst.xlsx,Sheet1,F224,1,-3
src.xlsx,Sheet1,F517,2,-1,dst.xlsx,Sheet1,E717,1,2
src.xlsx,Sheet1,B916,-2,2,dst.xlsx,Sheet1,H598,3,0
src.xlsx,Sheet1,H381,0,-3,dst.xlsx,Sheet1,B858,3,1
src.xlsx,Sheet1,G546,3,-3,dst.xlsx,Sheet1,C475,1,1
src.xlsx,Sheet1,I973,2,-2,dst.xlsx,Sheet1,E565,-1,-3
src.xlsx,Sheet1,A398,3,0,dst.xlsx,Sheet1,I140,1,-1
src.xlsx,Sheet1,B402,2,0,dst.xlsx,Sheet1,C238,-2,0
src.xlsx,Sheet1,D737,2,-3,dst.xlsx,Sheet1,B278,3,1
src.xlsx,Sheet1,B347,0,-2,dst.xlsx,Sheet1,C196,-2,3
src.xlsx,Sheet1,C358,1,0,dst.xlsx,Sheet1,H809,-2,3
src.xlsx,Sheet1,H550,2,-1,dst.xlsx,Sheet1,C712,3,-2
src.xlsx,Sheet1,B352,-1,-1,dst.xlsx,Sheet1,I612,-1,3
src.xlsx,Sheet1,A434,-3,0,dst.xlsx,Sheet1,G664,-1,3
src.xlsx,Sheet1,C851,-1,0,dst.xlsx,Sheet1,G530,-2,0
src.xlsx,Sheet1,J473,-1,0,dst.xlsx,Sheet1,B81,3,-3
src.xlsx,Sheet1,J746,1,0,dst.xlsx,Sheet1,D548,3,-1
src.xlsx,Sheet1,H640,1,-3,dst.xlsx,Sheet1,J951,0,1
src.xlsx,Sheet1,F840,-2,3,dst.xlsx,Sheet1,B815,3,1
src.xlsx,Sheet1,D243,2,3,dst.xlsx,Sheet1,D601,-3,0
src.xlsx,Sheet1,A374,1,2,dst.xlsx,Sheet1,H172,-3,1
src.xlsx,Sheet1,H598,-1,2,dst.xlsx,Sheet1,F606,-1,2
src.xlsx,Sheet1,E516,2,1,dst.xlsx,Sheet1,E178,3,1
src.xlsx,Sheet1,E953,-2,0,dst.xlsx,Sheet1,J316,0,2
src.xlsx,Sheet1,J781,1,-3,dst.xlsx,Sheet1,I194,-3,0
src.xlsx,Sheet1,A865,1,-3,dst.xlsx,Sheet1,A278,1,3
src.xlsx,Sheet1,C777,0,-1,dst.xlsx,Sheet1,I631,-1,3
src.xlsx,Sheet1,J198,-2,-2,dst.xlsx,Sheet1,G657,-3,2
src.xlsx,Sheet1,C646,2,-3,dst.xlsx,Sheet1,C853,-2,0
src.xlsx,Sheet1,C528,-1,-2,dst.xlsx,Sheet1,B456,1,-1
src.xlsx,Sheet1,E890,0,-1,dst.xlsx,Sheet1,D746,-1,3
src.xlsx,Sheet1,E716,1,3,dst.xlsx,Sheet1,G554,1,1
src.xlsx,Sheet1,G72,1,-3,dst.xlsx,Sheet1,D1,2,3
src.xlsx,Sheet1,G841,-1,0,dst.xlsx,Sheet1,H120,0,3
src.xlsx,Sheet1,C770,3,-1,dst.xlsx,Sheet1,G926,2,-1
src.xlsx,Sheet1,G274,-2,1,dst.xlsx,Sheet1,E162,3,0
src.xlsx,Sheet1,B52,2,-3,dst.xlsx,Sheet1,H813,2,0
src.xlsx,Sheet1,B961,-1,2,dst.xlsx,Sheet1,F47,-3,0
src.xlsx,Sheet1,G456,2,0,dst.xlsx,Sheet1,E43,1,3
src.xlsx,Sheet1,E316,1,3,dst.xlsx,Sheet1,C990,-3,0
src.xlsx,Sheet1,I55,-2,0,dst.xlsx,Sheet1,J701,0,2
src.xlsx,Sheet1,A671,2,2,dst.xlsx,Sheet1,C638,2,-1
src.xlsx,Sheet1,C956,3,-1,dst.xlsx,Sheet1,F897,-3,0
src.xlsx,Sheet1,J152,3,2,dst.xlsx,Sheet1,A729,2,2
src.xlsx,Sheet1,J975,3,1,dst.xlsx,Sheet1,B163,-1,3
src.xlsx,Sheet1,E299,-1,-3,dst.xlsx,Sheet1,G87,-2,-1
src.xlsx,Sheet1,H909,3,2,dst.xlsx,Sheet1,C675,1,2
src.xlsx,Sheet1,G277,-3,3,dst.xlsx,Sheet1,D540,3,1
src.xlsx,Sheet1,D325,1,2,dst.xlsx,Sheet1,D374,0,3
src.xlsx,Sheet1,G397,3,3,dst.xlsx,Sheet1,D441,3,-2
src.xlsx,Sheet1,A131,0,1,dst.xlsx,Sheet1,I393,3,-3
src.xlsx,Sheet1,I518,-2,1,dst.xlsx,Sheet1,I827,0,-2
src.xlsx,Sheet1,C467,-3,1,dst.xlsx,Sheet1,D308,0,-1
src.xlsx,Sheet1,F906,2,2,dst.xlsx,Sheet1,C593,-1,3
src.xlsx,Sheet1,D786,1,2,dst.xlsx,Sheet1,I213,3,2
src.xlsx,Sheet1,G460,0,-1,dst.xlsx,Sheet1,B361,0,3
src.xlsx,Sheet1,G247,1,1,dst.xlsx,Sheet1,F270,-1,-2
src.xlsx,Sheet1,B836,-2,2,dst.xlsx,Sheet1,D638,3,0
src.xlsx,Sheet1,H872,3,-3,dst.xlsx,Sheet1,G653,1,-3
src.xlsx,Sheet1,B274,3,3,dst.xlsx,Sheet1,G856,-1,-3
src.xlsx,Sheet1,D108,-3,-2,dst.xlsx,Sheet1,D494,1,2
src.xlsx,Sheet1,H534,3,0,dst.xlsx,Sheet1,F425,-2,0
src.xlsx,Sheet1,I261,1,2,dst.xlsx,Sheet1,F127,0,-3
src.xlsx,Sheet1,I491,2,-1,dst.xlsx,Sheet1,F849,3,1
src.xlsx,Sheet1,D97,-2,-2,dst.xlsx,Sheet1,B204,3,-1
src.xlsx,Sheet1,E743,3,-2,dst.xlsx,Sheet1,E25,-1,1
src.xlsx,Sheet1,E786,0,-1,dst.xlsx,Sheet1,H99,0,0
src.xlsx,Sheet1,H467,1,1,dst.xlsx,Sheet1,C198,0,0
src.xlsx,Sheet1,I950,-1,2,dst.xlsx,Sheet1,G475,1,-1
src.xlsx,Sheet1,I728,2,-1,dst.xlsx,Sheet1,A829,-1,-1
src.xlsx,Sheet1,B513,-3,2,dst.xlsx,Sheet1,F289,1,-1
src.xlsx,Sheet1,A413,-3,1,dst.xlsx,Sheet1,G373,2,-1
src.xlsx,Sheet1,H309,0,3,dst.xlsx,Sheet1,B862,2,0
src.xlsx,Sheet1,G34,-3,0,dst.xlsx,Sheet1,E159,-2,-3
src.xlsx,Sheet1,H227,-3,1,dst.xlsx,Sheet1,H948,-2,0
src.xlsx,Sheet1,C564,1,0,dst.xlsx,Sheet1,B366,0,1
src.xlsx,Sheet1,F202,-3,-1,dst.xlsx,Sheet1,D682,2,3
src.xlsx,Sheet1,G906,-2,2,dst.xlsx,Sheet1,J759,2,-3
src.xlsx,Sheet1,F222,-2,1,dst.xlsx,Sheet1,A577,-3,1
src.xlsx,Sheet1,I836,-2,-3,dst.xlsx,Sheet1,A357,-1,3
src.xlsx,Sheet1,C227,-2,-3,dst.xlsx,Sheet1,C833,1,-1
src.xlsx,Sheet1,F743,2,-3,dst.xlsx,Sheet1,E573,-2,-3
src.xlsx,Sheet1,E772,-3,-3,dst.xlsx,Sheet1,E456,2,0
src.xlsx,Sheet1,B925,-3,-1,dst.xlsx,Sheet1,B947,1,2
src.xlsx,Sheet1,A745,-2,1,dst.xlsx,Sheet1,B760,-1,0
src.xlsx,Sheet1,I957,1,2,dst.xlsx,Sheet1,H1,-1,0
src.xlsx,Sheet1,E925,0,3,dst.xlsx,Sheet1,F973,1,1
src.xlsx,Sheet1,A979,3,3,dst.xlsx,Sheet1,B605,0,3
src.xlsx,Sheet1,B645,1,2,dst.xlsx,Sheet1,D319,-2,2
src.xlsx,Sheet1,G639,-2,1,dst.xlsx,Sheet1,E576,0,3
src.xlsx,Sheet1,J47,2,-1,dst.xlsx,Sheet1,E528,3,0
src.xlsx,Sheet1,J288,-1,2,dst.xlsx,Sheet1,G752,0,2
src.xlsx,Sheet1,J199,-3,2,dst.xlsx,Sheet1,I757,-1,-1
src.xlsx,Sheet1,E143,3,1,dst.xlsx,Sheet1,I346,1,-1
src.xlsx,Sheet1,C220,-2,-1,dst.xlsx,Sheet1,J906,3,-1
src.xlsx,Sheet1,D772,-1,-2,dst.xlsx,Sheet1,F750,-3,-1
src.xlsx,Sheet1,E940,-1,1,dst.xlsx,Sheet1,C15,3,1
src.xlsx,Sheet1,B487,1,3,dst.xlsx,Sheet1,C225,-1,-3
src.xlsx,Sheet1,B530,3,-2,dst.xlsx,Sheet1,I592,-1,3
src.xlsx,Sheet1,E941,-2,1,dst.xlsx,Sheet1,A358,-1,-1
src.xlsx,Sheet1,C692,1,-1,dst.xlsx,Sheet1,I699,2,-2
src.xlsx,Sheet1,B370,3,-2,dst.xlsx,Sheet1,B222,1,0
src.xlsx,Sheet1,F378,3,2,dst.xlsx,Sheet1,E80,3,3
src.xlsx,Sheet1,J569,1,0,dst.xlsx,Sheet1,C698,3,3
src.xlsx,Sheet1,F258,-2,3,dst.xlsx,Sheet1,G451,0,1
src.xlsx,Sheet1,A319,1,-1,dst.xlsx,Sheet1,A371,-1,-2
src.xlsx,Sheet1,E806,3,2,dst.xlsx,Sheet1,A278,-2,-3
src.xlsx,Sheet1,G646,-3,-1,dst.xlsx,Sheet1,F378,2,3
src.xlsx,Sheet1,H331,-3,3,dst.xlsx,Sheet1,A48,2,-2
src.xlsx,Sheet1,D56,-3,-3,dst.xlsx,Sheet1,D939,-1,-1
src.xlsx,Sheet1,I958,-3,1,dst.xlsx,Sheet1,D207,-1,3
src.xlsx,Sheet1,B346,-3,1,dst.xlsx,Sheet1,B731,-3,-2
src.xlsx,Sheet1,F344,-1,-1,dst.xlsx,Sheet1,F162,1,1
src.xlsx,Sheet1,C584,-3,2,dst.xlsx,Sheet1,C313,2,2
src.xlsx,Sheet1,F606,0,-2,dst.xlsx,Sheet1,A983,-3,-2
src.xlsx,Sheet1,G985,0,3,dst.xlsx,Sheet1,J563,-2,1
src.xlsx,Sheet1,A882,3,-2,dst.xlsx,Sheet1,F671,0,2
src.xlsx,Sheet1,C814,-3,3,dst.xlsx,Sheet1,F245,-1,0
src.xlsx,Sheet1,D468,0,3,dst.xlsx,Sheet1,J561,-2,3
src.xlsx,Sheet1,B583,-1,0,dst.xlsx,Sheet1,F191,-2,1
src.xlsx,Sheet1,G82,-1,-2,dst.xlsx,Sheet1,H350,3,0
src.xlsx,Sheet1,G767,0,-1,dst.xlsx,Sheet1,A202,-3,2
src.xlsx,Sheet1,D825,1,1,dst.xlsx,Sheet1,A152,-3,0
src.xlsx,Sheet1,G648,0,1,dst.xlsx,Sheet1,D755,1,0
src.xlsx,Sheet1,E620,0,2,dst.xlsx,Sheet1,C97,2,2
src.xlsx,Sheet1,G201,-2,-1,dst.xlsx,Sheet1,C422,1,2
src.xlsx,Sheet1,G590,0,-2,dst.xlsx,Sheet1,G140,-1,-2
src.xlsx,Sheet1,J367,2,1,dst.xlsx,Sheet1,D770,3,-3
src.xlsx,Sheet1,B343,1,-1,dst.xlsx,Sheet1,J355,-2,0
src.xlsx,Sheet1,E735,3,-1,dst.xlsx,Sheet1,J77,1,-3
src.xlsx,Sheet1,E569,3,2,dst.xlsx,Sheet1,I234,0,1
src.xlsx,Sheet1,B67,0,0,dst.xlsx,Sheet1,H271,3,0
src.xlsx,Sheet1,F82,2,3,dst.xlsx,Sheet1,J467,0,-2
src.xlsx,Sheet1,A565,1,3,dst.xlsx,Sheet1,C687,-1,0
src.xlsx,Sheet1,H755,-3,3,dst.xlsx,Sheet1,A112,3,-3
src.xlsx,Sheet1,C414,3,3,dst.xlsx,Sheet1,I299,-3,-3
src.xlsx,Sheet1,I29,2,-3,dst.xlsx,Sheet1,C583,0,-2
src.xlsx,Sheet1,I273,0,3,dst.xlsx,Sheet1,J383,-3,2
src.xlsx,Sheet1,G864,-2,-2,dst.xlsx,Sheet1,H82,-1,2
src.xlsx,Sheet1,I508,-1,0,dst.xlsx,Sheet1,F683,-1,2
src.xlsx,Sheet1,I904,2,-3,dst.xlsx,Sheet1,D584,0,-3
src.xlsx,Sheet1,C507,0,2,dst.xlsx,Sheet1,G56,2,2
src.xlsx,Sheet1,C401,-1,1,dst.xlsx,Sheet1,J390,1,-3
src.xlsx,Sheet1,H519,2,0,dst.xlsx,Sheet1,D378,2,-1
src.xlsx,Sheet1,C604,1,-2,dst.xlsx,Sheet1,I424,-1,1
src.xlsx,Sheet1,A384,3,3,dst.xlsx,Sheet1,F484,0,-1
src.xlsx,Sheet1,I37,1,1,dst.xlsx,Sheet1,D87,2,3
src.xlsx,Sheet1,I799,-3,0,dst.xlsx,Sheet1,I816,-2,3
src.xlsx,Sheet1,I50,1,0,dst.xlsx,Sheet1,B868,0,-2
src.xlsx,Sheet1,H191,-2,-3,dst.xlsx,Sheet1,B690,-3,-3
src.xlsx,Sheet1,E508,3,1,dst.xlsx,Sheet1,E923,3,3
src.xlsx,Sheet1,E574,3,0,dst.xlsx,Sheet1,E403,2,0
src.xlsx,Sheet1,A111,2,3,dst.xlsx,Sheet1,F44,-1,-3
src.xlsx,Sheet1,A411,-1,0,dst.xlsx,Sheet1,D787,3,-2
src.xlsx,Sheet1,F871,-3,3,dst.xlsx,Sheet1,D56,2,1
src.xlsx,Sheet1,F396,1,-3,dst.xlsx,Sheet1,I893,0,-1
src.xlsx,Sheet1,B618,-3,-3,dst.xlsx,Sheet1,C426,0,-3
src.xlsx,Sheet1,F25,1,-2,dst.xlsx,Sheet1,D387,1,0
src.xlsx,Sheet1,H171,-2,-1,dst.xlsx,Sheet1,E604,0,1
src.xlsx,Sheet1,B887,0,-3,dst.xlsx,Sheet1,C651,-3,1
src.xlsx,Sheet1,A752,0,1,dst.xlsx,Sheet1,F794,3,2
src.xlsx,Sheet1,I610,2,2,dst.xlsx,Sheet1,G803,3,3
src.xlsx,Sheet1,A800,2,-3,dst.xlsx,Sheet1,H755,-3,-2
src.xlsx,Sheet1,C475,-2,1,dst.xlsx,Sheet1,J341,0,0
src.xlsx,Sheet1,B184,-2,-1,dst.xlsx,Sheet1,I66,3,1
src.xlsx,Sheet1,B478,3,2,dst.xlsx,Sheet1,A337,2,-2
src.xlsx,Sheet1,F638,-2,0,dst.xlsx,Sheet1,J227,3,3
src.xlsx,Sheet1,F982,2,-2,dst.xlsx,Sheet1,C920,-1,1
src.xlsx,Sheet1,H421,2,-3,dst.xlsx,Sheet1,A712,-1,1
src.xlsx,Sheet1,D111,-1,2,dst.xlsx,Sheet1,D215,-2,2
src.xlsx,Sheet1,C377,1,-3,dst.xlsx,Sheet1,G365,-2,-2
src.xlsx,Sheet1,H6,2,1,dst.xlsx,Sheet1,C871,3,1
src.xlsx,Sheet1,E748,3,-2,dst.xlsx,Sheet1,A14,3,2
src.xlsx,Sheet1,D131,-1,1,dst.xlsx,Sheet1,F124,-2,-2
src.xlsx,Sheet1,J423,-2,2,dst.xlsx,Sheet1,C171,-3,3
src.xlsx,Sheet1,G905,-3,0,dst.xlsx,Sheet1,C288,3,2
src.xlsx,Sheet1,H315,3,-3,dst.xlsx,Sheet1,D133,3,-3
src.xlsx,Sheet1,G248,-2,3,dst.xlsx,Sheet1,J257,-2,-3
src.xlsx,Sheet1,D391,-2,-1,dst.xlsx,Sheet1,D590,-3,3
src.xlsx,Sheet1,I655,3,0,dst.xlsx,Sheet1,C291,-3,3
src.xlsx,Sheet1,C551,-2,3,dst.xlsx,Sheet1,A45,2,1
src.xlsx,Sheet1,F899,-2,1,dst.xlsx,Sheet1,A412,1,-3
src.xlsx,Sheet1,F765,-1,-2,dst.xlsx,Sheet1,C932,-2,3
src.xlsx,Sheet1,E873,2,3,dst.xlsx,Sheet1,E239,-1,-2
src.xlsx,Sheet1,A638,3,2,dst.xlsx,Sheet1,E520,-1,1
src.xlsx,Sheet1,D915,1,2,dst.xlsx,Sheet1,F334,-3,-1
src.xlsx,Sheet1,C64,-1,2,dst.xlsx,Sheet1,H518,2,-3
src.xlsx,Sheet1,I311,0,2,dst.xlsx,Sheet1,J326,-1,1
src.xlsx,Sheet1,C330,2,0,dst.xlsx,Sheet1,H116,-1,0
src.xlsx,Sheet1,G444,1,0,dst.xlsx,Sheet1,G137,2,2
src.xlsx,Sheet1,J691,1,-1,dst.xlsx,Sheet1,J790,-1,0
src.xlsx,Sheet1,F723,2,2,dst.xlsx,Sheet1,C776,3,-3
src.xlsx,Sheet1,I63,1,2,dst.xlsx,Sheet1,G609,-1,3
src.xlsx,Sheet1,B724,-3,-1,dst.xlsx,Sheet1,F316,-3,-1
src.xlsx,Sheet1,G140,-2,0,dst.xlsx,Sheet1,E159,1,0
src.xlsx,Sheet1,H648,1,-1,dst.xlsx,Sheet1,J249,3,3
src.xlsx,Sheet1,F146,1,3,dst.xlsx,Sheet1,B892,-1,2
src.xlsx,Sheet1,D942,2,-3,dst.xlsx,Sheet1,D496,-3,-1
src.xlsx,Sheet1,A857,-3,-2,dst.xlsx,Sheet1,D611,2,-1
src.xlsx,Sheet1,E568,2,2,dst.xlsx,Sheet1,D48,-3,1
src.xlsx,Sheet1,E328,2,-3,dst.xlsx,Sheet1,E55,-2,0
src.xlsx,Sheet1,A3,3,-3,dst.xlsx,Sheet1,A168,-3,-1
src.xlsx,Sheet1,I118,-2,1,dst.xlsx,Sheet1,A147,2,1
